objectId,inSize,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,arrPrep,merge3,genEnv,witness
o63687,788,195,808,808,793,1262,1975,1975,1975,1975,2691,35
o68328,789,211,885,885,853,1257,1877,1877,1877,1877,1997,26
o90161,789,192,839,839,839,1247,1687,1687,1687,1687,2153,35
o42983,790,243,893,893,893,1333,2254,2254,2254,2254,2500,46
o30076,792,365,1810,1810,1726,2399,4638,4638,4638,4638,1643,2
o60836,792,238,770,770,726,799,1657,1657,1657,1657,428,2
o6120,793,213,1200,1200,1200,1640,3239,3239,3239,3239,1898,11
o35798,794,268,1050,1050,984,1532,3740,3740,3740,3740,3074,56
o58913,794,257,1777,1777,1718,2409,5457,5457,5457,5457,2935,21
o19070,795,257,2170,2170,2170,3674,4668,4668,4844,4668,9260,19
o25406,796,187,710,710,710,954,1732,1732,1732,1732,1513,27
o55086,798,219,764,764,764,1051,2932,2932,2932,2932,2269,4
o45307,799,392,1735,1735,1735,2523,4030,4030,4030,4030,4259,59
o30775,799,407,1594,1594,1594,2081,4018,4018,4018,4018,1669,2
o78131,799,82,284,284,284,450,974,974,974,974,1770,4
o22866,800,201,662,662,647,1041,2029,2029,2029,2029,2686,4
o85203,800,271,1548,1548,1548,2529,6412,6412,6412,6412,3183,34
o2463,801,191,605,605,496,874,892,892,892,892,976,2
o9945,801,374,1628,1628,1528,2088,4151,4151,4151,4151,2257,17
o9274,802,311,1282,1282,1247,2031,4037,4037,4037,4037,3911,40
o6268,802,368,1249,1249,1122,1697,3250,3250,3250,3250,1742,2
o14741,802,169,523,523,478,755,902,902,902,902,997,2
o41717,802,237,1099,1099,1061,1595,1921,1921,1921,1921,2509,64
o44373,802,265,1048,1048,1048,1618,3377,3377,3377,3377,2949,17
o58492,803,340,1477,1477,1477,2294,3279,3279,3279,3279,3841,58
o55249,803,313,1355,1355,1355,2103,4323,4323,4323,4323,2973,2
o76479,803,217,926,926,926,1313,2687,2687,2687,2687,2673,30
o54549,803,231,885,885,885,1339,3688,3688,3688,3688,3444,2
o45388,806,164,720,720,682,1038,1033,1033,1033,1033,1057,2
o11174,807,314,1293,1293,1209,1929,4983,4983,4983,4983,4180,2
o13981,807,252,1032,1032,1032,1415,3937,3937,3937,3937,2807,2
o83170,808,237,906,906,829,1400,1506,1506,1506,1506,1691,11
o7289,809,337,1327,1327,1327,2053,4422,4422,4422,4422,4184,45
o68329,809,238,946,946,849,1253,2207,2207,2207,2207,1858,56
o4234,810,210,597,597,597,802,1527,1527,1527,1527,1298,2
o65921,811,363,1402,1402,1402,2093,6067,6067,6067,6067,4152,2
o7384,811,164,600,600,585,912,1185,1185,1185,1185,1662,14
o56009,812,238,1197,1197,1197,1602,2936,2936,2936,2936,2193,16
o12489,813,321,1420,1420,1068,1650,1432,1432,1432,1432,1193,2
o37724,814,206,985,985,985,1486,2237,2237,2237,2237,1845,35
o54575,814,303,1480,1480,1373,2126,2392,2392,2426,2392,3139,73
o71846,815,352,1818,1818,1818,2411,6410,6410,6410,6410,3142,2
o64825,815,229,1220,1220,1220,1789,3066,3066,3066,3066,2706,54
o26982,817,153,575,575,560,887,1538,1538,1538,1538,1616,2
o44344,817,301,1202,1202,1149,1819,2557,2557,2557,2557,2997,56
o81530,817,366,1778,1778,1763,2578,4246,4246,4246,4246,3287,96
o88675,818,280,1085,1085,1085,1579,2646,2646,2646,2646,2931,63
o39176,818,282,1258,1258,1220,1837,3311,3311,3311,3311,2338,44
o45164,819,330,1345,1345,1269,1950,5040,5040,5040,5040,3979,2
o4258,819,438,1685,1685,1438,2046,4141,4141,4141,4141,3494,123
o81532,820,362,1543,1543,1543,2123,3453,3453,3453,3453,3463,94
o14464,820,175,621,621,583,982,1370,1370,1370,1370,1694,2
o73020,821,239,814,814,814,1216,3411,3411,3411,3411,3123,2
o9893,822,420,1616,1616,1508,2032,4447,4447,4447,4447,2542,20
o21500,823,247,1672,1672,1672,2377,4943,4943,4943,4943,2453,46
o65941,824,337,1349,1349,1302,1974,4600,4600,4600,4600,3434,38
o73993,825,116,463,463,443,709,813,813,813,813,1175,11
o32481,825,196,668,668,668,1006,2142,2142,2142,2142,1947,2
o45174,825,310,1266,1266,1159,1865,4549,4549,4549,4549,3359,2
o43222,825,407,1669,1669,1669,2330,2952,2952,2976,2952,3325,108
o78457,826,186,809,809,771,1196,2321,2321,2321,2321,1514,2
o13985,827,218,717,717,717,986,2723,2723,2723,2723,2489,2
o64869,827,157,710,710,695,1040,1225,1225,1225,1225,1543,14
o60123,827,327,1232,1232,1179,1964,2540,2540,2566,2540,3244,20
o20478,827,335,1834,1834,1834,2459,4614,4614,4614,4614,2458,55
o76630,829,282,1211,1211,1211,1932,3518,3518,3518,3518,2711,37
o62759,830,304,2506,2506,2506,3100,7539,7539,7539,7539,1631,22
o28194,831,249,1124,1124,1124,1603,2931,2931,2931,2931,2330,66
o22453,831,297,1412,1412,1412,2100,4409,4409,4409,4409,3566,31
o54556,832,367,1404,1404,1349,1930,3535,3535,3535,3535,2494,2
o3545,832,221,790,790,679,1241,2433,2433,2433,2433,1485,2
o42159,833,238,1559,1559,1559,2265,4933,4933,4933,4933,4960,39
o67682,834,124,439,439,396,673,777,777,777,777,933,2
o12215,835,320,1468,1468,1375,2034,2350,2350,2350,2350,2421,26
o73969,835,177,668,668,625,984,1872,1872,1872,1872,1703,10
o7350,835,259,1165,1165,1150,1727,4379,4379,4379,4379,3487,2
o12626,836,355,1356,1356,1356,2074,4014,4014,4072,4014,3439,24
o12070,836,337,1465,1465,1378,1973,3763,3763,3763,3763,3127,79
o68334,836,221,817,817,817,1183,2214,2214,2214,2214,2148,37
o12176,837,261,1215,1215,1139,1759,1770,1770,1770,1770,1901,29
o9703,837,163,731,731,731,1237,1938,1938,1938,1938,1730,25
o12381,837,152,505,505,485,754,1081,1081,1081,1081,1300,2
o76742,838,285,1149,1149,1134,1703,4593,4593,4593,4593,4000,2
o83141,838,274,1321,1321,1321,2062,4052,4052,4052,4052,3556,29
o12629,839,146,517,517,517,722,1299,1299,1299,1299,1148,2
o54543,839,274,1016,1016,1016,1446,3670,3670,3670,3670,3254,15
o27350,840,283,1074,1074,1074,1493,3349,3349,3349,3349,3082,42
o12069,840,311,1379,1379,1318,1909,4795,4795,4795,4795,3196,2
o64614,840,149,433,433,433,540,1219,1219,1219,1219,1726,2
o71556,842,318,1263,1263,1263,2016,3616,3616,3616,3616,3830,28
o9933,842,248,1974,1974,1945,2824,5378,5378,5378,5378,2130,2
o9811,842,359,1970,1970,1970,2656,5132,5132,5132,5132,2855,54
o78064,843,291,1053,1053,1053,1646,3190,3190,3190,3190,2644,2
o91014,844,363,1652,1652,1469,2313,2261,2261,2261,2261,2187,2
o90225,844,89,353,353,353,526,660,660,660,660,883,2
o41764,845,325,1723,1723,1619,2309,6621,6621,6621,6621,3688,2
o39508,846,301,1327,1327,1327,1810,3052,3052,3052,3052,2684,51
o37718,847,294,1074,1074,1044,1635,2264,2264,2264,2264,2553,41
o82718,848,179,725,725,671,865,2017,2017,2017,2017,1457,2
o82294,848,184,712,712,665,859,2026,2026,2026,2026,1447,2
o1008,848,148,630,630,615,1034,1324,1324,1324,1324,1864,21
o48816,848,275,1109,1109,1109,1744,2723,2723,2783,2723,2310,38
o28260,849,403,1767,1767,1767,2730,4934,4934,4934,4934,2753,2
o26578,849,332,1909,1909,1909,2591,5208,5208,5208,5208,2441,70
o43291,850,245,932,932,917,1404,2144,2144,2144,2144,2351,38
o15725,851,519,2174,2174,2174,2930,5104,5104,5129,5104,4656,90
o31168,851,353,1293,1293,1103,1691,1689,1689,1689,1689,1459,2
o21729,852,200,1052,1052,1052,1513,3836,3836,3836,3836,2272,2
o66057,853,157,688,688,645,1082,1281,1281,1281,1281,1805,32
o59667,853,283,1135,1135,1135,1708,2827,2827,2827,2827,3897,49
o12368,853,231,817,817,718,1239,1166,1166,1166,1166,1051,2
o81495,854,287,1195,1195,1195,1619,3465,3465,3465,3465,2622,2
o31646,856,357,2110,2110,2110,2807,6054,6054,6054,6054,2040,2
o61502,856,194,788,788,773,1199,1617,1617,1617,1617,2073,56
o71408,857,139,469,469,426,703,822,822,822,822,963,2
o10088,857,319,1248,1248,1205,1743,4633,4633,4633,4633,3296,2
o60107,859,325,1376,1376,1356,2176,3906,3906,3932,3906,3601,78
o90185,859,145,536,536,536,771,1319,1319,1319,1319,1027,7
o65445,859,208,870,870,832,1287,1618,1618,1618,1618,2235,31
o41735,860,173,656,656,580,934,901,901,901,901,971,2
o68337,860,174,975,975,960,1401,1944,1944,1944,1944,2632,12
o85467,860,137,459,459,414,691,724,724,724,724,785,2
o23088,861,252,1322,1322,1322,1906,3606,3606,3606,3606,2271,90
o15111,861,268,943,943,928,1368,3443,3443,3443,3443,2532,2
o60758,862,330,1794,1794,1718,2520,3814,3814,3814,3814,3124,48
o32962,865,152,963,963,902,1350,1699,1699,1717,1699,2071,44
o81578,865,316,1491,1491,1407,2131,2841,2841,2841,2841,3951,75
o44250,865,165,660,660,660,1079,1341,1341,1341,1341,1796,29
o73997,865,176,725,725,710,1190,1420,1420,1454,1420,1805,20
o76766,866,478,2113,2113,1915,2692,3284,3284,3284,3284,3823,74
o36441,868,177,586,586,520,858,953,953,953,953,1015,2
o33193,868,391,1413,1413,1199,2075,2259,2259,2259,2259,1920,2
o45648,869,201,858,858,769,1328,1507,1507,1507,1507,1965,32
o89712,869,204,853,853,853,1420,2180,2180,2206,2180,2024,20
o73016,869,247,902,902,902,1402,3558,3558,3558,3558,3127,2
o997,870,146,629,629,609,999,2306,2306,2306,2306,2018,2
o90919,872,216,764,764,764,1094,2940,2940,2940,2940,2721,2
o62764,873,317,1715,1715,1715,2488,4425,4425,4425,4425,3351,57
o60132,873,289,1136,1136,1078,1781,3175,3175,3175,3175,3357,37
o89639,874,291,3208,3208,3128,4748,7000,7000,7700,7000,8431,35
o32480,875,207,728,728,665,1115,1960,1960,1970,1960,1694,2
o69159,875,369,1602,1602,1432,2254,3048,3048,3048,3048,3013,2
o26296,877,381,1779,1779,1779,2571,3745,3745,3745,3745,4298,93
o84028,877,233,803,803,772,1178,2822,2822,2822,2822,2303,2
o90603,877,188,634,634,634,980,2571,2571,2571,2571,2640,5
o44376,878,282,1258,1258,1220,1837,3311,3311,3311,3311,2338,44
o45186,878,317,1216,1216,1216,1894,4702,4702,4702,4702,3464,2
o6237,879,328,1409,1409,1409,1964,5794,5794,5794,5794,3440,2
o20465,879,367,1691,1691,1569,2365,2802,2802,2802,2802,3728,83
o90417,880,188,823,823,823,1188,1500,1500,1500,1500,1746,55
o10295,880,386,1748,1748,1748,2493,6321,6321,6321,6321,4293,2
o30899,881,403,2576,2576,2576,3318,7997,7997,7997,7997,2370,2
o90386,882,186,809,809,794,1170,1320,1320,1320,1320,1663,48
o53603,883,303,1230,1230,1088,1621,2957,2957,2957,2957,2489,59
o6262,884,340,1511,1511,1511,2242,4486,4486,4486,4486,4240,37
o13837,884,245,1179,1179,1072,1710,1813,1813,1813,1813,2137,36
o64021,885,234,1193,1193,1178,1700,4425,4425,4425,4425,2768,2
o53074,885,204,856,856,856,1314,1949,1949,1949,1949,2634,32
o78135,885,185,643,643,611,980,1482,1482,1482,1482,2114,5
o90449,887,332,1280,1280,1191,1889,2829,2829,2829,2829,1856,15
o85180,888,225,923,923,923,1504,3051,3051,3051,3051,2750,40
o11794,889,433,1817,1817,1817,2683,5151,5151,5151,5151,5538,206
o68322,889,213,824,824,763,1244,1652,1652,1652,1652,2037,10
o81533,891,408,1832,1832,1748,2540,3806,3806,3806,3806,4580,94
o90308,891,125,503,503,503,763,1300,1300,1300,1300,900,2
o42146,891,303,1427,1427,1277,1954,2817,2817,2817,2817,3566,71
o68689,891,187,636,636,589,983,1393,1393,1393,1393,2132,4
o10069,892,297,2523,2523,2462,3382,3520,3520,3520,3520,1770,3
o71329,892,224,713,713,598,848,1874,1874,1874,1874,990,2
o9806,892,316,1528,1528,1528,2130,3704,3704,3704,3704,2888,14
o6259,893,325,1376,1376,1376,1977,3713,3713,3713,3713,3940,29
o10467,893,242,879,879,879,1391,1898,1898,1898,1898,2465,28
o48312,894,274,985,985,985,1385,3338,3338,3338,3338,2766,2
o39077,895,255,1158,1158,1120,1657,2403,2403,2403,2403,2069,32
o83721,895,276,1198,1198,1198,1804,4743,4743,4743,4743,3222,2
o46414,896,143,4843,4843,4843,6187,2629,2629,2629,2629,1014,5
o41698,896,341,1460,1460,1379,2289,4465,4465,4465,4465,4050,88
o45167,897,292,1231,1231,1231,1943,4914,4914,4914,4914,3926,2
o50682,897,297,1210,1210,1159,1857,3761,3761,3761,3761,2160,70
o5263,897,136,557,557,557,769,1035,1035,1035,1035,1097,10
o5172,899,100,397,397,397,559,779,779,779,779,897,2
o37092,900,290,1362,1362,1347,2045,3982,3982,3982,3982,2985,61
o49129,901,226,941,941,941,1460,3627,3627,3627,3627,2762,2
o18039,903,60,257,257,257,339,288,288,288,288,713,12
o75597,903,296,1259,1259,1259,1785,2983,2983,2983,2983,3126,45
o19066,903,358,1360,1360,1270,2109,3377,3377,3377,3377,3353,19
o91396,904,168,740,740,740,1166,1690,1690,1690,1690,2268,28
o42792,904,392,2075,2075,1930,2558,5392,5392,5392,5392,2411,29
o53901,905,243,1129,1129,1129,1652,2158,2158,2158,2158,2744,55
o81587,907,329,1834,1834,1834,2612,4246,4246,4246,4246,3198,73
o9901,907,387,1555,1555,1509,2260,5109,5109,5109,5109,2841,2
o45171,907,368,1465,1465,1412,2125,5613,5613,5613,5613,4655,2
o12078,907,397,1588,1588,1444,1941,3810,3810,3810,3810,3250,48
o9883,907,424,1461,1461,1327,1989,4376,4376,4376,4376,2117,2
o12088,907,350,1562,1562,1475,2131,4101,4101,4101,4101,3205,73
o83688,908,279,1152,1152,1152,1852,4738,4738,4738,4738,1228,10
o60144,908,249,2144,2144,2124,3814,5546,5546,5598,5546,11782,31
o33695,909,177,728,728,685,1122,1361,1361,1361,1361,1905,42
o76658,909,2227,8508,8508,8508,11033,9956,9956,9956,9956,14347,23
o30004,910,398,2035,2035,1997,2730,5881,5881,5881,5881,2545,2
o2141,911,187,562,562,562,751,1077,1077,1077,1077,1906,13
o88676,912,357,1361,1361,1361,1923,3363,3363,3363,3363,3532,79
o20389,913,213,944,944,860,1309,1459,1459,1459,1459,1274,2
o35768,913,207,882,882,821,1433,1841,1841,1841,1841,2714,4
o9825,914,267,2142,2142,2109,3136,5857,5857,5857,5857,2419,17
o7294,914,264,1177,1177,1177,1797,3682,3682,3682,3682,3289,13
o7389,915,117,408,408,408,533,651,651,651,651,1127,23
o63317,916,158,546,546,508,846,1097,1097,1097,1097,1287,2
o20489,916,205,1038,1038,1038,1467,2320,2320,2320,2320,1751,45
o36641,916,286,998,998,998,1679,2410,2410,2410,2410,1768,2
o6202,916,252,1062,1062,1062,1580,3839,3839,3839,3839,2775,2
o4267,917,426,1631,1631,1402,1974,5822,5822,5832,5822,3495,90
o76480,917,277,1223,1223,1223,1752,3520,3520,3520,3520,3258,49
o46155,918,321,1339,1339,1231,1866,4058,4058,4058,4058,2767,2
o41733,919,237,1471,1471,1471,2026,3532,3532,3532,3532,1709,9
o63147,922,292,1370,1370,1309,2005,4056,4056,4056,4056,2867,58
o32509,922,236,970,970,932,1494,2255,2255,2255,2255,2536,25
o45400,922,202,897,897,867,1273,1234,1234,1234,1234,1375,21
o84345,922,237,949,949,949,1505,2844,2844,2844,2844,2550,41
o82241,923,268,1134,1134,1076,1687,2731,2731,2731,2731,2587,11
o21089,923,369,1384,1384,1384,2147,2788,2788,2950,2788,2573,18
o62138,923,317,1242,1242,1242,1747,2478,2478,2478,2478,2432,85
o21733,924,330,1493,1493,1493,2131,4283,4283,4283,4283,3462,111
o5162,924,139,533,533,533,727,1187,1187,1187,1187,1486,2
o21472,924,215,1453,1453,1453,2025,3511,3511,3537,3511,2046,42
o14490,924,207,830,830,830,1299,2053,2053,2053,2053,2676,39
o19033,925,251,1565,1565,1491,2034,3972,3972,3972,3972,2412,54
o44299,925,96,342,342,342,558,873,873,873,873,1254,2
o65635,925,192,799,799,799,1297,1444,1444,1444,1444,1947,39
o68324,926,278,1017,1017,1017,1464,2645,2645,2645,2645,2496,30
o49233,927,327,1337,1337,1282,1901,4947,4947,4947,4947,4234,14
o67685,928,182,594,594,532,812,1625,1625,1625,1625,1419,2
o65929,928,427,1672,1672,1530,2181,6661,6661,6661,6661,4138,2
o44022,928,301,1582,1582,1582,2177,5463,5463,5463,5463,2575,2
o69155,928,327,1402,1402,1402,2175,4483,4483,4483,4483,3954,50
o91036,929,401,2014,2014,2014,3147,6354,6354,6354,6354,4165,9
o9704,929,250,1120,1120,1090,1700,2701,2701,2701,2701,2839,58
o78892,929,491,1835,1835,1728,2581,4003,4003,4003,4003,5635,147
o58604,929,221,928,928,867,1415,1853,1853,1853,1853,2311,32
o57041,930,248,1169,1169,1169,1662,4236,4236,4236,4236,3129,34
o12290,933,422,1524,1524,1400,2317,3278,3278,3278,3278,4619,4
o65448,933,203,897,897,882,1440,1871,1871,1871,1871,2750,20
o79491,934,151,750,750,750,1115,1609,1609,1609,1609,1665,38
o79456,934,319,1450,1450,1389,2099,4414,4414,4414,4414,3162,14
o72212,935,193,874,874,874,1311,1694,1694,1694,1694,2076,27
o83687,935,241,1242,1242,1242,1739,2988,2988,2988,2988,2251,30
o88584,935,335,1610,1610,1610,2298,3716,3716,3716,3716,3078,61
o53017,936,301,998,998,840,1422,1393,1393,1393,1393,1167,2
o64024,936,204,989,989,989,1358,3743,3743,3743,3743,2485,2
o44204,937,321,1446,1446,1446,2214,4366,4366,4392,4366,2477,37
o2460,937,251,756,756,619,1050,1074,1074,1074,1074,1062,2
o31623,937,367,1313,1313,1136,1879,1900,1900,1942,1900,1529,2
o26117,938,252,1003,1003,937,1485,3716,3716,3716,3716,3038,2
o68350,939,225,906,906,845,1404,1775,1775,1775,1775,2410,41
o22194,939,238,1590,1590,1590,2269,5885,5885,5885,5885,2881,2
o85179,939,331,1541,1541,1521,2329,5115,5115,5115,5115,3704,68
o57230,940,266,1072,1072,1034,1643,2204,2204,2237,2204,3001,53
o5202,940,106,458,458,458,681,749,749,749,749,1071,16
o35772,941,291,1186,1186,1125,1752,2388,2388,2422,2388,2633,51
o46559,942,196,1336,1336,1336,1818,3438,3438,3438,3438,1811,30
o45114,942,279,1745,1745,1685,2637,5032,5032,5032,5032,2744,2
o62774,942,289,1572,1572,1572,2307,5696,5696,5696,5696,3326,32
o74561,943,209,643,643,643,771,2179,2179,2179,2179,2140,2
o90368,944,209,966,966,966,1479,2381,2381,2381,2381,2038,28
o58627,945,265,2171,2171,2128,3380,8149,8149,8725,8149,8185,2
o47038,945,245,954,954,912,1330,2751,2751,2751,2751,2332,38
o57450,945,375,1330,1330,1157,2005,2973,2973,2973,2973,2403,2
o39491,946,397,1534,1534,1499,2291,4112,4112,4112,4112,4312,50
o33017,947,389,1393,1393,1393,2005,3566,3566,3591,3566,2757,2
o74592,947,277,1150,1150,1107,1799,4082,4082,4082,4082,3512,11
o69602,948,260,1094,1094,1047,1548,1928,1928,1928,1928,2401,42
o74019,948,312,1361,1361,1312,1821,3270,3270,3270,3270,3254,24
o31185,949,349,1896,1896,1896,2568,5679,5679,5705,5679,2509,2
o37728,949,393,1483,1483,1396,2051,2821,2821,2821,2821,3024,70
o43309,950,326,1189,1189,1103,1679,3778,3778,3778,3778,3049,2
o6218,951,411,1500,1500,1500,2086,5471,5471,5471,5471,3718,2
o64731,952,222,588,588,588,703,1488,1488,1488,1488,1600,259
o37098,952,295,1483,1483,1483,2153,4272,4272,4272,4272,2856,26
o28242,953,242,975,975,975,1515,3760,3760,3760,3760,3047,2
o21456,954,507,2155,2155,2155,3137,6623,6623,6623,6623,3679,86
o44231,954,101,352,352,352,568,888,888,888,888,1264,2
o88585,954,431,1646,1646,1542,2215,5542,5542,5568,5542,4087,2
o90171,955,113,482,482,467,701,785,785,785,785,952,2
o10298,955,413,1873,1873,1788,2594,6511,6511,6511,6511,4413,2
o90826,956,199,712,712,669,1028,2274,2274,2274,2274,1823,2
o75594,956,238,912,912,897,1295,2369,2369,2369,2369,2249,30
o65951,956,309,1289,1289,1289,2005,4727,4727,4727,4727,3845,13
o9952,957,390,1791,1791,1791,2487,6661,6661,6661,6661,3246,2
o69073,959,195,604,604,565,876,1109,1109,1109,1109,1494,12
o87817,959,423,1512,1512,1377,2130,4065,4065,4065,4065,5109,2
o44991,961,371,1527,1527,1527,2193,3549,3549,3549,3549,3075,4
o43218,961,604,2573,2573,2366,3150,4092,4092,4092,4092,5410,171
o76472,961,281,1230,1230,1175,1715,3359,3359,3359,3359,3421,43
o83720,961,292,1291,1291,1291,1878,5076,5076,5076,5076,3834,2
o88588,961,372,1483,1483,1376,2118,3140,3140,3140,3140,4161,99
o11513,962,391,1811,1811,1776,2728,5292,5292,5292,5292,4478,88
o58489,963,348,2110,2110,2072,3014,5278,5278,5278,5278,3976,81
o45197,963,343,1349,1349,1291,2048,5132,5132,5132,5132,3826,2
o91008,963,437,2267,2267,2267,3150,5955,5955,5955,5955,3137,39
o21494,964,304,1847,1847,1847,2533,4977,4977,5003,4977,2719,61
o70328,964,376,1798,1798,1631,2411,2860,2860,2860,2860,4172,5
o68282,964,198,811,811,773,1271,1642,1642,1642,1642,2308,40
o53024,964,324,1561,1561,1477,2270,5052,5052,5052,5052,3715,77
o9896,965,384,1635,1635,1635,2432,5873,5873,5873,5873,2918,2
o32499,965,259,1027,1027,1007,1620,3166,3166,3166,3166,2992,25
o82256,966,226,853,853,815,1267,2984,2984,2984,2984,2624,2
o45205,966,336,1338,1338,1323,2051,5441,5441,5441,5441,4570,2
o64857,967,402,1624,1624,1609,2623,4608,4608,4608,4608,4482,59
o76763,967,429,1985,1985,1875,2703,3386,3386,3386,3386,4432,110
o9871,967,358,1901,1901,1790,2873,5781,5781,5781,5781,1933,35
o33831,968,192,701,701,701,1031,1971,1971,1971,1971,2403,12
o85086,969,265,1427,1427,1411,1994,3153,3153,3153,3153,2173,39
o81531,969,384,1973,1973,1958,2725,4811,4811,4811,4811,3415,78
o9803,971,291,2964,2964,2964,4074,8094,8094,8094,8094,1960,2
o46562,971,64,208,208,208,240,242,242,242,242,519,2
o37088,971,305,1477,1477,1462,2239,4131,4131,4131,4131,3382,62
o53621,972,361,1898,1898,1898,2573,5346,5346,5346,5346,3090,84
o13701,972,202,1069,1069,1054,1593,3002,3002,3002,3002,1623,2
o60129,972,254,1944,1944,1924,3334,8502,8502,8502,8502,9513,2
o90351,972,226,1012,1012,1012,1445,2004,2004,2004,2004,2281,76
o90388,973,221,996,996,996,1483,2081,2081,2081,2081,2746,43
o90402,974,183,844,844,806,1243,1343,1343,1343,1343,1633,33
o83154,975,212,738,738,626,1086,1092,1092,1092,1092,1037,2
o74459,975,474,2066,2066,2059,3009,5834,5834,5834,5834,3574,141
o5138,977,107,458,458,443,677,761,761,761,761,911,2
o33707,977,191,756,756,713,1150,1417,1417,1417,1417,1975,49
o49235,977,330,1356,1356,1356,2007,5335,5335,5335,5335,4690,12
o57642,978,245,900,900,827,1317,1772,1772,1772,1772,1372,2
o26975,978,165,620,620,600,1050,1783,1783,1783,1783,1645,2
o14743,980,264,1107,1107,1087,1792,3523,3523,3523,3523,3355,50
o64700,980,242,1020,1020,1000,1581,2739,2739,2739,2739,2565,24
o54583,981,168,673,673,673,1063,2607,2607,2607,2607,2347,2
o9953,982,522,2126,2126,2018,2661,5402,5402,5402,5402,3205,69
o76638,982,2239,9235,9235,9220,11896,114171,114171,114265,114171,307402,2
o21082,983,377,1443,1443,1443,2296,2771,2771,2771,2771,3108,38
o54578,984,311,1501,1501,1422,2099,2809,2809,2851,2809,3154,62
o37720,985,354,1418,1418,1338,1979,3326,3326,3326,3326,3402,95
o32514,987,232,1070,1070,1049,1600,3596,3596,3596,3596,2206,2
o90306,987,145,720,720,705,1206,1425,1425,1425,1425,2281,4
o49808,987,317,1638,1638,1638,2239,4773,4773,4773,4773,2438,2
o9966,988,470,2422,2422,2422,3251,7185,7185,7185,7185,3259,2
o27021,989,301,925,925,925,1257,1969,1969,1969,1969,1935,2
o60760,990,341,1566,1566,1566,2369,3200,3200,3200,3200,3499,20
o68824,990,218,853,853,853,1298,1666,1666,1726,1666,1901,14
o9924,990,262,1167,1167,1167,1814,4192,4192,4192,4192,2946,2
o6261,991,367,1489,1489,1489,2079,4268,4268,4268,4268,4105,30
o28226,992,299,1254,1254,1254,1791,2649,2649,2649,2649,2865,63
o77275,992,284,1106,1106,1058,1584,1799,1799,1799,1799,1343,57
o56015,993,360,1446,1446,1286,1698,1989,1989,1989,1989,1546,11
o82307,993,253,1049,1049,922,1460,2291,2291,2291,2291,1307,2
o47118,994,215,921,921,860,1309,1650,1650,1650,1650,1723,2
o30752,995,414,3924,3924,3924,4993,12571,12571,12571,12571,2147,2
o26646,996,336,1391,1391,1313,1898,3736,3736,3764,3736,3462,77
o46410,997,213,882,882,820,1228,1520,1520,1520,1520,981,2
o41762,998,452,1795,1795,1795,2663,5710,5710,5710,5710,4941,5
o89671,1000,299,1308,1308,1308,1917,2590,2590,2590,2590,2920,53
o50679,1000,281,1136,1136,1129,1729,3518,3518,3518,3518,2295,78
o76469,1000,324,3045,3045,2987,4463,7280,7280,7378,7280,8181,19
o6231,1001,452,1975,1975,1721,2527,5307,5307,5307,5307,1770,2
o68300,1002,331,1193,1193,1193,1563,2853,2853,2853,2853,2294,37
o33834,1002,362,1506,1506,1422,2170,3779,3779,3779,3779,3313,33
o85256,1003,394,1473,1473,1356,2015,5668,5668,5668,5668,3641,2
o9944,1003,474,1982,1982,1882,2572,5877,5877,5877,5877,3102,2
o55346,1004,501,2278,2278,2015,3285,3378,3378,3378,3378,4170,4
o84043,1004,266,1080,1080,1080,1667,3214,3214,3214,3214,2663,14
o69222,1005,169,611,611,591,889,1689,1689,1689,1689,1711,15
o65660,1006,177,728,728,713,1150,1497,1497,1497,1497,2128,40
o12622,1006,435,1615,1615,1600,2434,4957,4957,4957,4957,4272,18041
o39754,1006,227,712,712,697,1038,2640,2640,2640,2640,2411,2
o57231,1006,365,1368,1368,1368,2265,3414,3414,3414,3414,3258,25
o30341,1006,419,1725,1725,1583,2267,3388,3388,3430,3388,1916,2
o5261,1007,147,600,600,600,855,1329,1329,1329,1329,1548,18
o72175,1007,345,1146,1146,1038,1598,1996,1996,1996,1996,1926,2
o45172,1007,419,1635,1635,1597,2360,6324,6324,6324,6324,5315,2
o44296,1008,190,754,754,665,1203,1286,1286,1286,1286,965,2
o28210,1009,316,1155,1155,1155,1591,3126,3126,3126,3126,2450,46
o43295,1009,304,1106,1106,1106,1731,3707,3707,3767,3707,3232,12
o39081,1010,342,1482,1482,1482,2130,3518,3518,3518,3518,3912,57
o12608,1011,351,2016,2016,1633,2258,4915,4915,4915,4915,2053,2
o65463,1011,183,788,788,757,1113,1279,1279,1279,1279,1360,2
o34362,1015,308,1224,1224,1209,1714,2470,2470,2470,2470,2519,76
o77701,1016,315,1388,1388,1336,2092,4518,4518,4518,4518,2862,91
o65305,1017,197,665,665,665,1064,1231,1231,1231,1231,1341,2
o44287,1018,162,637,637,571,959,1009,1009,1009,1009,1265,10
o65451,1019,379,1333,1333,1191,1909,3057,3057,3159,3057,4582,22
o78130,1021,233,837,837,837,1481,3194,3194,3194,3194,3670,5
o44303,1021,142,516,516,486,824,1061,1061,1061,1061,1314,2
o60120,1022,387,1480,1480,1312,2251,2739,2739,2739,2739,2978,20
o66067,1022,377,1447,1447,1447,2127,5351,5351,5351,5351,4326,18
o43278,1022,529,2209,2209,2057,2726,6762,6762,6762,6762,4796,2
o16041,1024,269,1296,1296,1247,1809,2941,2941,2956,2941,3329,48
