objectId,inSize,outSize,totalTime,parsing,extractSchema,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,merge3,initGEnv,genWitness,genSuccess,noWitness,valid,#iterations,cancelledAt,dateAndTime,timeout,git,machine
no20486,1152,2466,9,0,0,0,4,0,2,0,1,0,1,0,1,0,true,false,true,2,,,,,
no73983,1153,2614,13,1,0,1,2,0,1,2,1,0,3,0,1,0,true,false,true,2,,,,,
no81595,1154,7541,9,0,0,0,2,0,1,1,0,0,2,1,1,0,true,false,true,2,,,,,
no69914,1154,2606,13,1,0,0,1,0,2,2,1,0,4,1,1,0,true,false,true,2,,,,,
no68280,1155,4534,11,0,0,2,5,0,0,1,0,0,1,0,0,1,true,false,true,2,,,,,
no44126,1156,823,3,0,0,0,0,0,0,1,0,0,2,0,0,0,true,false,true,2,,,,,
no67600,1156,2227,19,0,6,0,1,0,0,1,0,0,8,2,0,0,true,false,true,2,,,,,
no32504,1158,2650,3,0,0,0,0,0,1,0,0,0,1,0,0,0,true,false,true,2,,,,,
no26593,1159,4296,8,0,0,0,3,0,0,1,2,0,1,0,0,0,true,false,true,2,,,,,
no42298,1160,5553,13,0,0,0,1,0,0,0,1,0,6,1,1,0,true,false,true,2,,,,,
no35924,1160,5485,25,0,3,0,1,0,0,2,2,0,13,1,1,0,true,false,true,2,,,,,
no32227,1161,4761,66,0,0,0,1,0,1,0,0,0,2,0,1,0,true,false,true,2,,,,,
no69221,1161,2067,2,0,0,0,1,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
no42525,1163,5533,9,0,0,1,4,0,0,1,1,0,1,0,0,0,true,false,true,2,,,,,
no45404,1164,1678,16,0,0,0,2,0,11,1,0,1,1,0,0,0,true,false,true,2,,,,,
no28614,1165,5878,10,0,0,0,0,0,0,1,0,0,2,0,1,0,true,false,true,2,,,,,
no46363,1166,1821,9,0,0,0,3,0,1,1,1,0,1,1,0,0,true,false,true,2,,,,,
no36571,1167,3831,8,0,0,0,2,0,2,0,1,0,2,0,0,0,true,false,true,2,,,,,
no70193,1167,4390,7,0,0,0,2,0,1,0,1,0,1,1,1,0,true,false,true,2,,,,,
no32668,1168,1422,3,0,0,0,1,0,0,0,0,0,1,0,0,1,true,false,true,2,,,,,
no91148,1170,1624,6,0,0,0,2,0,2,0,0,0,1,1,0,0,true,false,true,2,,,,,
no60757,1170,3651,16,0,0,0,3,0,2,0,0,0,1,7,2,0,true,false,true,2,,,,,
no44284,1170,1569,10,0,0,0,1,0,0,1,0,0,2,0,5,0,true,false,true,2,,,,,
no8492,1170,3962,5,0,0,0,0,0,2,1,0,0,1,1,0,0,true,false,true,2,,,,,
no33940,1171,815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,true,2,,,,,
no73999,1172,2494,3,0,0,0,1,0,0,0,1,0,0,1,0,0,true,false,true,2,,,,,
no37722,1172,3699,18,0,1,1,0,0,4,2,0,0,2,1,0,0,true,false,true,2,,,,,
no56006,1172,4144,21,0,5,0,7,0,4,0,1,0,1,1,1,0,true,false,true,2,,,,,
no5118,1173,2083,3,0,0,0,1,0,0,0,1,0,0,0,0,0,true,false,true,2,,,,,
no88587,1174,5797,48,0,0,0,0,0,9,3,1,0,32,0,1,0,true,false,true,2,,,,,
no65515,1174,4488,7,0,0,0,0,0,1,0,1,0,3,0,0,0,true,false,true,2,,,,,
no90404,1174,5633,11,0,0,0,3,0,1,1,3,0,2,0,1,0,true,false,true,2,,,,,
no21481,1175,5695,9,0,0,1,2,0,1,1,1,0,2,0,0,0,true,false,true,2,,,,,
no53703,1176,2887,6,0,0,0,0,0,0,0,1,0,4,0,1,0,true,false,true,2,,,,,
no1334,1176,1871,5,0,0,0,0,0,0,1,0,0,0,0,1,0,true,false,true,2,,,,,
no57653,1177,4435,7,0,0,1,0,0,0,1,0,0,2,1,1,0,true,false,true,2,,,,,
no90279,1182,1774,2,0,0,0,1,0,0,0,0,0,1,0,0,0,true,false,true,2,,,,,
