objectId,inSize,2Full,2Witness,notElim,merge1,groupize,separation,expansion,preparation,arrPrep,merge3,genEnv,witness
no10091,451,187,836,836,836,1201,2850,2850,2850,2850,4274,5
no47063,451,133,676,676,676,868,1620,1620,1620,1620,2265,5
no40228,451,275,1085,1085,1085,1505,2557,2557,2557,2557,3734,5
no17460,452,142,806,806,776,1066,1771,1771,1771,1771,2651,5
no28268,453,237,1522,1522,1219,1837,3242,3242,3242,3242,4070,4
no39443,454,144,758,758,700,1027,1099,1099,1133,1099,3132,4
no89764,455,176,780,780,780,1015,2100,2100,2100,2100,3923,5
no58273,456,214,1165,1165,966,1354,2007,2007,2007,2007,3664,5
no6310,456,139,741,741,741,1031,1918,1918,1940,1918,2336,4
no63325,457,94,328,328,328,435,604,604,604,604,1935,4
no21458,457,232,1486,1486,1256,1940,3227,3227,3227,3227,5279,5
no76660,458,171,1004,1004,886,1393,2156,2156,2209,2156,4263,5
no10076,458,125,766,766,766,978,2332,2332,2332,2332,3119,5
no65587,459,89,307,307,307,371,371,371,371,371,903,5
no20471,459,170,932,932,873,1221,1661,1661,1661,1661,3929,5
no17628,459,221,1007,1007,1007,1513,2925,2925,2925,2925,6084,5
no83326,459,150,1053,1053,1053,1373,2464,2464,2464,2464,2277,5
no44986,460,136,614,614,567,804,971,971,971,971,2428,4
no76874,460,167,725,725,725,1058,1961,1961,1961,1961,4347,5
no13142,460,155,842,842,777,1173,1291,1291,1291,1291,3262,4
no54554,460,211,990,990,819,1170,1881,1881,1881,1881,3501,4
no12182,461,135,740,740,677,975,1134,1134,1134,1134,2985,4
no46395,463,138,725,725,691,949,1281,1281,1281,1281,2612,4
